#Monitoring-Site	Remote-Site	?	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	Monitoring-Node	Mon-TLD	Mon-Region	Remote-Node	Rem-TLD	Rem-Region	
EDU.SLAC.STANFORD.N3	AU.AARNET.PERTH.NET	?B	.	.	.	.	.	.	.	.	.	.	.	.	8537.9415	3976.5380	8315.6798	6685.7341	.	pinger.slac.stanford.edu	EDU	North_America	per-a-ext1.aarnet.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.AARNET.SYDNEY.NET	?r	.	.	.	.	.	.	.	.	.	.	8177.0865	4462.6782	6281.0726	6497.1663	17905.7670	7265.7766	.	pinger.slac.stanford.edu	EDU	North_America	syd-a-ext1.aarnet.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.INTERVOLVE.MELBOURNE.COM.N1	?r	.	.	.	.	.	.	.	.	.	2569.6290	2664.7958	1595.9627	1058.4483	2281.7641	2685.3118	2677.9215	.	pinger.slac.stanford.edu	EDU	North_America	melspeed.intervolve.com.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.MONASH.EDU.N1	?r	.	.	.	.	.	.	.	.	2651.4910	5829.0977	19815.9412	7217.4762	5411.6042	3563.0162	2825.0175	3152.8405	.	pinger.slac.stanford.edu	EDU	North_America	netslave1.cc.monash.edu.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.NMSAPPS.BIGAIR.NET.N1	?r	.	.	.	.	.	.	.	.	.	1094.2803	1779.0696	2070.1302	1124.9684	2996.0651	4043.6096	2855.1340	.	pinger.slac.stanford.edu	EDU	North_America	nmsapps.bigair.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.OZ.N1	?r	.	.	.	.	.	.	.	.	190.0264	185.9211	275.2931	497.7549	1455.1093	971.0835	1049.8951	651.3591	.	pinger.slac.stanford.edu	EDU	North_America	munnari.oz.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AZ.AZ-IX.NET.N1	?B	.	.	.	.	.	.	.	.	.	270.4416	425.1722	619.8672	364.8336	1487.9450	1062.6972	2102.6274	.	pinger.slac.stanford.edu	EDU	North_America	az-ix.net	NET	Central_Asia
EDU.SLAC.STANFORD.N3	AZ.IVORY.AZSTARNET.N1	?r	.	.	.	.	.	.	.	.	.	346.2823	598.7368	1129.6097	219.2358	1130.8946	947.4224	2054.6225	.	pinger.slac.stanford.edu	EDU	North_America	speedtest.ivory.azstarnet.az	AZ	Central_Asia
EDU.SLAC.STANFORD.N3	BA.UTIC.NET.N1	?B	.	.	.	.	.	.	.	.	.	837.0260	661.2242	613.5024	475.8495	524.9606	613.6719	1105.1968	.	pinger.slac.stanford.edu	EDU	North_America	linhost2.utic.net.ba	BA	Balkans
EDU.SLAC.STANFORD.N3	BD.BRACUNIVERSITY.NET.N1	?r	.	.	.	.	.	.	.	.	59.1099	210.1533	188.7630	509.7815	395.9289	532.6074	557.8758	625.2444	.	pinger.slac.stanford.edu	EDU	North_America	www.bracuniversity.net	NET	South_Asia
EDU.SLAC.STANFORD.N3	BD.DAFFODILVARSITY.EDU.PINGER	?M	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	546.6516	.	pinger.slac.stanford.edu	EDU	North_America	pinger.daffodilvarsity.edu.bd	BD	South_Asia
EDU.SLAC.STANFORD.N3	BD.DAFFODILVARSITY.EDU.WWW	?B	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	482.9415	.	pinger.slac.stanford.edu	EDU	North_America	www.daffodilvarsity.edu.bd	BD	South_Asia
EDU.SLAC.STANFORD.N3	BD.DUET.AC.N1	?r	.	.	.	.	.	.	.	.	167.6700	259.2831	243.1037	229.7859	204.6164	201.8028	264.1628	375.9802	.	pinger.slac.stanford.edu	EDU	North_America	www.duet.ac.bd	BD	South_Asia
EDU.SLAC.STANFORD.N3	BD.RU.AC.N1	?r	.	.	.	.	39.3216	74.8909	37.8647	31.4301	61.8406	130.2202	109.4165	131.2945	301.8508	379.6987	492.1256	394.0008	.	pinger.slac.stanford.edu	EDU	North_America	www.ru.ac.bd	BD	South_Asia
EDU.SLAC.STANFORD.N3	BE.BELNET.NET.N1	?r	.	.	.	.	.	.	.	.	.	5334.0931	4370.3753	6242.4073	4694.6366	8781.9252	5104.9000	11572.1956	.	pinger.slac.stanford.edu	EDU	North_America	www.belnet.net	NET	Europe
EDU.SLAC.STANFORD.N3	BE.PRIORWEB.N1	?r	.	.	.	.	.	.	.	.	.	2045.5918	1835.1994	1346.7657	722.2433	1057.5111	2770.3843	1019.9856	.	pinger.slac.stanford.edu	EDU	North_America	ns1.priorweb.be	BE	Europe
EDU.SLAC.STANFORD.N3	BE.RACK66.COM.N1	?r	.	.	.	.	.	.	.	.	.	5762.7693	5070.0971	2958.8225	2683.2132	2221.6784	3025.2389	2072.0122	.	pinger.slac.stanford.edu	EDU	North_America	speedtest.rack66.com	COM	Europe
EDU.SLAC.STANFORD.N3	BF.LONAB.N1	?r	.	.	.	.	.	.	.	.	.	.	.	489.5257	496.6278	336.6109	290.5856	272.0170	.	pinger.slac.stanford.edu	EDU	North_America	www.lonab.bf	BF	Africa
EDU.SLAC.STANFORD.N3	BF.UNIV-OUAGA.N1	?M	.	.	.	.	.	68.5867	53.6367	52.7034	55.3744	156.5321	119.4876	109.6901	73.8284	55.7034	68.6500	64.8543	.	pinger.slac.stanford.edu	EDU	North_America	www.univ-ouaga.bf	BF	Africa
EDU.SLAC.STANFORD.N3	BG.AIDABG.NET.N1	?r	.	.	.	.	.	.	.	.	.	368.6162	356.2824	726.4873	879.0914	906.0998	679.8748	925.6231	.	pinger.slac.stanford.edu	EDU	North_America	aidabg.net	NET	Balkans
EDU.SLAC.STANFORD.N3	BG.DCC.N1	?r	.	.	.	.	.	.	.	.	.	707.3312	1252.6653	785.6010	575.0486	974.5785	1449.4162	1353.8830	.	pinger.slac.stanford.edu	EDU	North_America	dcc.bg	BG	Balkans
EDU.SLAC.STANFORD.N3	BG.MEGALAN.N1	?r	.	.	.	.	.	.	.	.	.	923.6221	1371.2359	729.1741	1119.2588	1503.0985	1386.1140	2918.0863	.	pinger.slac.stanford.edu	EDU	North_America	megalan.bg	BG	Balkans
EDU.SLAC.STANFORD.N3	BG.TPN.N1	?r	.	.	.	.	.	.	.	.	.	1313.9136	1516.8971	2049.3021	1637.5883	2432.0051	4526.7090	1217.9136	.	pinger.slac.stanford.edu	EDU	North_America	www.tpn.bg	BG	Balkans
EDU.SLAC.STANFORD.N3	BH.AHLIA.EDU.WWW	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	833.2559	.	pinger.slac.stanford.edu	EDU	North_America	www.ahlia.edu.bh	BH	Middle_East
EDU.SLAC.STANFORD.N3	BH.O.WWW	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1223.4205	.	pinger.slac.stanford.edu	EDU	North_America	www.o.com.bh	BH	Middle_East
EDU.SLAC.STANFORD.N3	BH.SPEEDTEST.NET.N1	?r	.	.	.	.	.	.	.	.	.	363.8640	622.0659	1339.2383	1095.7210	683.3428	1436.1178	1396.5139	.	pinger.slac.stanford.edu	EDU	North_America	speedtest.net.bh	BH	Middle_East
EDU.SLAC.STANFORD.N3	BH.UCB.EDU.N1	?r	.	.	.	.	.	.	.	.	.	103.9218	184.8294	608.9258	670.8223	578.4935	732.4397	344.0736	.	pinger.slac.stanford.edu	EDU	North_America	library.ucb.edu.bh	BH	Middle_East
EDU.SLAC.STANFORD.N3	BH.VIVA.WWW	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	947.7899	.	pinger.slac.stanford.edu	EDU	North_America	www.viva.com.bh	BH	Middle_East
EDU.SLAC.STANFORD.N3	BI.CBINET.N1	?r	.	.	.	.	.	.	.	.	74.1826	73.7853	180.7563	140.6614	139.6489	152.8450	227.8999	343.2896	.	pinger.slac.stanford.edu	EDU	North_America	cbinet.bi	BI	Africa
EDU.SLAC.STANFORD.N3	BI.INTERCAFE.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	181.6947	187.8129	.	.	pinger.slac.stanford.edu	EDU	North_America	www.intercafe.bi	BI	Africa
EDU.SLAC.STANFORD.N3	BI.UB.EDU.WWW	?r	.	.	.	.	.	.	.	.	90.3971	.	.	.	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	www.ub.edu.bi	BI	Africa
EDU.SLAC.STANFORD.N3	BJ.AGETUR.N1	?r	.	.	.	.	.	.	.	.	.	.	.	324.2069	377.7830	430.3708	482.3909	994.6612	.	pinger.slac.stanford.edu	EDU	North_America	www.agetur.bj	BJ	Africa
EDU.SLAC.STANFORD.N3	BJ.GOUV.N1	?B	.	.	.	.	.	.	.	.	152.9956	285.1693	183.0427	112.4396	297.1621	217.4838	268.7494	244.8751	.	pinger.slac.stanford.edu	EDU	North_America	waib.gouv.bj	BJ	Africa
EDU.SLAC.STANFORD.N3	BJ.OFFICEDUBACBENIN.N1	?r	.	.	.	.	.	.	.	.	.	.	.	148.3299	374.5999	327.7642	457.0340	745.1891	.	pinger.slac.stanford.edu	EDU	North_America	www.officedubacbenin.bj	BJ	Africa
EDU.SLAC.STANFORD.N3	BJ.ORG.UAC.REFER.N1	?r	.	.	.	.	.	.	.	143.2347	90.7146	193.0114	124.4547	60.9893	59.1840	67.8754	81.9322	147.4532	.	pinger.slac.stanford.edu	EDU	North_America	www.uac.bj.refer.org	ORG	Africa
EDU.SLAC.STANFORD.N3	BN.BRUNET	?r	.	.	.	.	.	.	.	.	359.5154	742.7872	387.3612	430.5101	1146.4022	722.8340	1671.6679	617.7220	.	pinger.slac.stanford.edu	EDU	North_America	www.brunet.bn	BN	S.E._Asia
EDU.SLAC.STANFORD.N3	BN.DTE.EDU	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	31744.0473	.	pinger.slac.stanford.edu	EDU	North_America	www.dte.edu.bn	BN	S.E._Asia
EDU.SLAC.STANFORD.N3	BN.ITB.EDU.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1023.1052	1176.2885	.	pinger.slac.stanford.edu	EDU	North_America	www.itb.edu.bn	BN	S.E._Asia
EDU.SLAC.STANFORD.N3	BN.MTSSR.EDU	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	503.7067	.	pinger.slac.stanford.edu	EDU	North_America	www.mtssr.edu.bn	BN	S.E._Asia
EDU.SLAC.STANFORD.N3	BN.UBD.EDU	?r	.	.	.	.	.	.	202.1556	91.0740	140.8631	526.3088	247.5548	350.8704	429.7720	204.4892	354.6573	438.7698	.	pinger.slac.stanford.edu	EDU	North_America	www.ubd.edu.bn	BN	S.E._Asia
EDU.SLAC.STANFORD.N3	BN.UNISSA.EDU	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	238.5835	.	pinger.slac.stanford.edu	EDU	North_America	www.unissa.edu.bn	BN	S.E._Asia
EDU.SLAC.STANFORD.N3	BO.UCB.EDU.N1	?r	.	.	.	.	.	.	.	.	207.7674	221.8241	406.2345	385.8788	811.1113	1367.6923	1100.5611	854.1165	.	pinger.slac.stanford.edu	EDU	North_America	portal.ucb.edu.bo	BO	Latin_America
EDU.SLAC.STANFORD.N3	BO.UMSS.EDU.N1	?M	.	.	.	.	.	.	.	.	429.6093	437.7948	779.5639	1699.2544	1890.3920	1240.9179	1078.3916	874.9332	.	pinger.slac.stanford.edu	EDU	North_America	www.umss.edu.bo	BO	Latin_America
EDU.SLAC.STANFORD.N3	BR.BITCOM.COM.N1	?r	.	.	.	.	.	.	.	.	.	722.0801	757.6289	533.2382	396.9465	719.8123	399.7959	1399.2633	.	pinger.slac.stanford.edu	EDU	North_America	speedtest.bitcom.com.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.DNS.N1	?r	.	.	.	.	.	.	.	.	814.5181	743.0176	779.1831	1796.7075	1076.5615	1355.0788	1505.5327	1483.0880	.	pinger.slac.stanford.edu	EDU	North_America	ns.dns.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.EMBRATEL.NET.N1	?r	.	.	.	.	.	.	.	.	790.5243	670.7000	708.3981	1863.2740	1901.4594	1442.1495	482.8723	1270.5223	.	pinger.slac.stanford.edu	EDU	North_America	www.embratel.net.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.FAPESP.N1	?r	.	.	.	.	.	.	.	.	1409.1314	1318.9227	704.0650	984.0661	858.6081	1326.4807	1046.4940	1921.6553	.	pinger.slac.stanford.edu	EDU	North_America	www.fapesp.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.FPF.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	84.9853	727.4804	308.2631	.	pinger.slac.stanford.edu	EDU	North_America	www.fpf.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.GLOBALONE.COM.N1	?r	.	.	.	.	.	.	.	.	525.0002	643.1998	1017.2251	285.7773	382.5811	727.4421	308.0709	339.0448	.	pinger.slac.stanford.edu	EDU	North_America	www.globalone.com.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.HEPGRID.UERJ.N2	?M	.	.	.	.	.	.	.	.	.	.	1175.9588	605.5567	459.7022	886.0036	824.2256	1707.3578	.	pinger.slac.stanford.edu	EDU	North_America	web.hepgrid.uerj.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.INETVR.COM.N1	?r	.	.	.	.	.	.	.	.	.	504.4432	845.2688	584.2552	1722.0938	687.1614	383.6427	341.5175	.	pinger.slac.stanford.edu	EDU	North_America	www.inetvr.com.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.LINEA.GOV.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	650.4946	723.7154	.	pinger.slac.stanford.edu	EDU	North_America	www.linea.gov.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.LINEA.GOV.N3	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	742.0192	686.4731	.	pinger.slac.stanford.edu	EDU	North_America	ms01.linea.gov.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.MPAAL.WWW	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1063.3240	.	pinger.slac.stanford.edu	EDU	North_America	www.mpaal.org.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.ORG.SPRACE.N2	?M	.	.	.	.	.	.	.	.	.	.	.	174.7525	.	1867.2656	2833.5267	9462.5492	.	pinger.slac.stanford.edu	EDU	North_America	pinger.sprace.org.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.ORG.SPRACE.N3	?r	.	.	.	.	.	.	.	.	.	.	.	953.6186	924.5657	1340.8255	2753.2344	6817.9620	.	pinger.slac.stanford.edu	EDU	North_America	access.sprace.org.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.REGISTRO.N1	?r	.	.	.	.	.	.	.	.	794.6020	732.2859	738.6907	1879.0857	467.9430	494.7323	1778.3111	1538.5745	.	pinger.slac.stanford.edu	EDU	North_America	www.registro.br	BR	Latin_America
EDU.SLAC.STANFORD.N3	BR.UERN.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	396.7429	.	pinger.slac.stanford.edu	EDU	North_America	www.uern.br	BR	Latin_America
