#ID,Year,Month,Day,TimeStamp,Label
4880,2011,05,12,2011-05-12,11May12
4881,2011,05,13,2011-05-13,11May13
4882,2011,05,14,2011-05-14,11May14
4883,2011,05,15,2011-05-15,11May15
4884,2011,05,16,2011-05-16,11May16
4885,2011,05,17,2011-05-17,11May17
4886,2011,05,18,2011-05-18,11May18
4887,2011,05,19,2011-05-19,11May19
4888,2011,05,20,2011-05-20,11May20
4889,2011,05,21,2011-05-21,11May21
4890,2011,05,22,2011-05-22,11May22
4891,2011,05,23,2011-05-23,11May23
4892,2011,05,24,2011-05-24,11May24
4893,2011,05,25,2011-05-25,11May25
4894,2011,05,26,2011-05-26,11May26
4895,2011,05,27,2011-05-27,11May27
4896,2011,05,28,2011-05-28,11May28
4897,2011,05,29,2011-05-29,11May29
4898,2011,05,30,2011-05-30,11May30
4899,2011,05,31,2011-05-31,11May31
4900,2011,06,01,2011-06-01,11Jun01
4901,2011,06,02,2011-06-02,11Jun02
4902,2011,06,03,2011-06-03,11Jun03
4903,2011,06,04,2011-06-04,11Jun04
4904,2011,06,05,2011-06-05,11Jun05
4905,2011,06,06,2011-06-06,11Jun06
4906,2011,06,07,2011-06-07,11Jun07
4907,2011,06,08,2011-06-08,11Jun08
4908,2011,06,09,2011-06-09,11Jun09
4909,2011,06,10,2011-06-10,11Jun10
4910,2011,06,11,2011-06-11,11Jun11
4911,2011,06,12,2011-06-12,11Jun12
4912,2011,06,13,2011-06-13,11Jun13
4913,2011,06,14,2011-06-14,11Jun14
4914,2011,06,15,2011-06-15,11Jun15
4915,2011,06,16,2011-06-16,11Jun16
4916,2011,06,17,2011-06-17,11Jun17
4917,2011,06,18,2011-06-18,11Jun18
4918,2011,06,19,2011-06-19,11Jun19
4919,2011,06,20,2011-06-20,11Jun20
4920,2011,06,21,2011-06-21,11Jun21
4921,2011,06,22,2011-06-22,11Jun22
4922,2011,06,23,2011-06-23,11Jun23
4923,2011,06,24,2011-06-24,11Jun24
4924,2011,06,25,2011-06-25,11Jun25
4925,2011,06,26,2011-06-26,11Jun26
4926,2011,06,27,2011-06-27,11Jun27
4927,2011,06,28,2011-06-28,11Jun28
4928,2011,06,29,2011-06-29,11Jun29
4929,2011,06,30,2011-06-30,11Jun30
4930,2011,07,01,2011-07-01,11Jul01
4931,2011,07,02,2011-07-02,11Jul02
4932,2011,07,03,2011-07-03,11Jul03
4933,2011,07,04,2011-07-04,11Jul04
4934,2011,07,05,2011-07-05,11Jul05
4935,2011,07,06,2011-07-06,11Jul06
4936,2011,07,07,2011-07-07,11Jul07
4937,2011,07,08,2011-07-08,11Jul08
4938,2011,07,09,2011-07-09,11Jul09
4939,2011,07,10,2011-07-10,11Jul10
4940,2011,07,11,2011-07-11,11Jul11
4941,2011,07,12,2011-07-12,11Jul12
4942,2011,07,13,2011-07-13,11Jul13
4943,2011,07,14,2011-07-14,11Jul14
4944,2011,07,15,2011-07-15,11Jul15
4945,2011,07,16,2011-07-16,11Jul16
4946,2011,07,17,2011-07-17,11Jul17
4947,2011,07,18,2011-07-18,11Jul18
4948,2011,07,19,2011-07-19,11Jul19
4949,2011,07,20,2011-07-20,11Jul20
4950,2011,07,21,2011-07-21,11Jul21
4951,2011,07,22,2011-07-22,11Jul22
4952,2011,07,23,2011-07-23,11Jul23
4953,2011,07,24,2011-07-24,11Jul24
4954,2011,07,25,2011-07-25,11Jul25
4955,2011,07,26,2011-07-26,11Jul26
4956,2011,07,27,2011-07-27,11Jul27
4957,2011,07,28,2011-07-28,11Jul28
4958,2011,07,29,2011-07-29,11Jul29
4959,2011,07,30,2011-07-30,11Jul30
4960,2011,07,31,2011-07-31,11Jul31
4961,2011,08,01,2011-08-01,11Aug01
4962,2011,08,02,2011-08-02,11Aug02
4963,2011,08,03,2011-08-03,11Aug03
4964,2011,08,04,2011-08-04,11Aug04
4965,2011,08,05,2011-08-05,11Aug05
4966,2011,08,06,2011-08-06,11Aug06
4967,2011,08,07,2011-08-07,11Aug07
4968,2011,08,08,2011-08-08,11Aug08
4969,2011,08,09,2011-08-09,11Aug09
4970,2011,08,10,2011-08-10,11Aug10
4971,2011,08,11,2011-08-11,11Aug11
4972,2011,08,12,2011-08-12,11Aug12
4973,2011,08,13,2011-08-13,11Aug13
4974,2011,08,14,2011-08-14,11Aug14
4975,2011,08,15,2011-08-15,11Aug15
4976,2011,08,16,2011-08-16,11Aug16
4977,2011,08,17,2011-08-17,11Aug17
4978,2011,08,18,2011-08-18,11Aug18
4979,2011,08,19,2011-08-19,11Aug19
4980,2011,08,20,2011-08-20,11Aug20
4981,2011,08,21,2011-08-21,11Aug21
4982,2011,08,22,2011-08-22,11Aug22
4983,2011,08,23,2011-08-23,11Aug23
4984,2011,08,24,2011-08-24,11Aug24
4985,2011,08,25,2011-08-25,11Aug25
4986,2011,08,26,2011-08-26,11Aug26
4987,2011,08,27,2011-08-27,11Aug27
4988,2011,08,28,2011-08-28,11Aug28
4989,2011,08,29,2011-08-29,11Aug29
4990,2011,08,30,2011-08-30,11Aug30
4991,2011,08,31,2011-08-31,11Aug31
4992,2011,09,01,2011-09-01,11Sep01
4993,2011,09,02,2011-09-02,11Sep02
4994,2011,09,03,2011-09-03,11Sep03
4995,2011,09,04,2011-09-04,11Sep04
4996,2011,09,05,2011-09-05,11Sep05
4997,2011,09,06,2011-09-06,11Sep06
4998,2011,09,07,2011-09-07,11Sep07
4999,2011,09,08,2011-09-08,11Sep08
5000,2011,09,09,2011-09-09,11Sep09
5001,2011,09,10,2011-09-10,11Sep10
5002,2011,09,11,2011-09-11,11Sep11
5003,2011,09,12,2011-09-12,11Sep12
5004,2011,09,13,2011-09-13,11Sep13
5005,2011,09,14,2011-09-14,11Sep14
5006,2011,09,15,2011-09-15,11Sep15
5007,2011,09,16,2011-09-16,11Sep16
5008,2011,09,17,2011-09-17,11Sep17
5009,2011,09,18,2011-09-18,11Sep18
5010,2011,09,19,2011-09-19,11Sep19
5011,2011,09,20,2011-09-20,11Sep20
5012,2011,09,21,2011-09-21,11Sep21
5013,2011,09,22,2011-09-22,11Sep22
5014,2011,09,23,2011-09-23,11Sep23
5015,2011,09,24,2011-09-24,11Sep24
5016,2011,09,25,2011-09-25,11Sep25
5017,2011,09,26,2011-09-26,11Sep26
5018,2011,09,27,2011-09-27,11Sep27
5019,2011,09,28,2011-09-28,11Sep28
5020,2011,09,29,2011-09-29,11Sep29
5021,2011,09,30,2011-09-30,11Sep30
5022,2011,10,01,2011-10-01,11Oct01
5023,2011,10,02,2011-10-02,11Oct02
5024,2011,10,03,2011-10-03,11Oct03
5025,2011,10,04,2011-10-04,11Oct04
5026,2011,10,05,2011-10-05,11Oct05
5027,2011,10,06,2011-10-06,11Oct06
5028,2011,10,07,2011-10-07,11Oct07
5029,2011,10,08,2011-10-08,11Oct08
5030,2011,10,09,2011-10-09,11Oct09
5031,2011,10,10,2011-10-10,11Oct10
5032,2011,10,11,2011-10-11,11Oct11
5033,2011,10,12,2011-10-12,11Oct12
5034,2011,10,13,2011-10-13,11Oct13
5035,2011,10,14,2011-10-14,11Oct14
5036,2011,10,15,2011-10-15,11Oct15
5037,2011,10,16,2011-10-16,11Oct16
5038,2011,10,17,2011-10-17,11Oct17
5039,2011,10,18,2011-10-18,11Oct18
5040,2011,10,19,2011-10-19,11Oct19
5041,2011,10,20,2011-10-20,11Oct20
5042,2011,10,21,2011-10-21,11Oct21
5043,2011,10,22,2011-10-22,11Oct22
5044,2011,10,23,2011-10-23,11Oct23
5045,2011,10,24,2011-10-24,11Oct24
5046,2011,10,25,2011-10-25,11Oct25
5047,2011,10,26,2011-10-26,11Oct26
5048,2011,10,27,2011-10-27,11Oct27
5049,2011,10,28,2011-10-28,11Oct28
5050,2011,10,29,2011-10-29,11Oct29
5051,2011,10,30,2011-10-30,11Oct30
5052,2011,10,31,2011-10-31,11Oct31
5053,2011,11,01,2011-11-01,11Nov01
5054,2011,11,02,2011-11-02,11Nov02
5055,2011,11,03,2011-11-03,11Nov03
5056,2011,11,04,2011-11-04,11Nov04
5057,2011,11,05,2011-11-05,11Nov05
5058,2011,11,06,2011-11-06,11Nov06
5059,2011,11,07,2011-11-07,11Nov07
5060,2011,11,08,2011-11-08,11Nov08
5061,2011,11,09,2011-11-09,11Nov09
5062,2011,11,10,2011-11-10,11Nov10
5063,2011,11,11,2011-11-11,11Nov11
5064,2011,11,12,2011-11-12,11Nov12
5065,2011,11,13,2011-11-13,11Nov13
5066,2011,11,14,2011-11-14,11Nov14
5067,2011,11,15,2011-11-15,11Nov15
5068,2011,11,16,2011-11-16,11Nov16
5069,2011,11,17,2011-11-17,11Nov17
5070,2011,11,18,2011-11-18,11Nov18
5071,2011,11,19,2011-11-19,11Nov19
5072,2011,11,20,2011-11-20,11Nov20
5073,2011,11,21,2011-11-21,11Nov21
5074,2011,11,22,2011-11-22,11Nov22
5075,2011,11,23,2011-11-23,11Nov23
5076,2011,11,24,2011-11-24,11Nov24
5077,2011,11,25,2011-11-25,11Nov25
5078,2011,11,26,2011-11-26,11Nov26
5079,2011,11,27,2011-11-27,11Nov27
5080,2011,11,28,2011-11-28,11Nov28
5081,2011,11,29,2011-11-29,11Nov29
5082,2011,11,30,2011-11-30,11Nov30
5083,2011,12,01,2011-12-01,11Dec01
5084,2011,12,02,2011-12-02,11Dec02
5085,2011,12,03,2011-12-03,11Dec03
5086,2011,12,04,2011-12-04,11Dec04
5087,2011,12,05,2011-12-05,11Dec05
5088,2011,12,06,2011-12-06,11Dec06
5089,2011,12,07,2011-12-07,11Dec07
5090,2011,12,08,2011-12-08,11Dec08
5091,2011,12,09,2011-12-09,11Dec09
5092,2011,12,10,2011-12-10,11Dec10
5093,2011,12,11,2011-12-11,11Dec11
5094,2011,12,12,2011-12-12,11Dec12
5095,2011,12,13,2011-12-13,11Dec13
5096,2011,12,14,2011-12-14,11Dec14
5097,2011,12,15,2011-12-15,11Dec15
5098,2011,12,16,2011-12-16,11Dec16
5099,2011,12,17,2011-12-17,11Dec17
5100,2011,12,18,2011-12-18,11Dec18
5101,2011,12,19,2011-12-19,11Dec19
5102,2011,12,20,2011-12-20,11Dec20
5103,2011,12,21,2011-12-21,11Dec21
5104,2011,12,22,2011-12-22,11Dec22
5105,2011,12,23,2011-12-23,11Dec23
5106,2011,12,24,2011-12-24,11Dec24
5107,2011,12,25,2011-12-25,11Dec25
5108,2011,12,26,2011-12-26,11Dec26
5109,2011,12,27,2011-12-27,11Dec27
5110,2011,12,28,2011-12-28,11Dec28
5111,2011,12,29,2011-12-29,11Dec29
5112,2011,12,30,2011-12-30,11Dec30
5113,2011,12,31,2011-12-31,11Dec31
5114,2012,01,01,2012-01-01,12Jan01
5115,2012,01,02,2012-01-02,12Jan02
5116,2012,01,03,2012-01-03,12Jan03
5117,2012,01,04,2012-01-04,12Jan04
5118,2012,01,05,2012-01-05,12Jan05
5119,2012,01,06,2012-01-06,12Jan06
5120,2012,01,07,2012-01-07,12Jan07
5121,2012,01,08,2012-01-08,12Jan08
5122,2012,01,09,2012-01-09,12Jan09
5123,2012,01,10,2012-01-10,12Jan10
5124,2012,01,11,2012-01-11,12Jan11
5125,2012,01,12,2012-01-12,12Jan12
5126,2012,01,13,2012-01-13,12Jan13
5127,2012,01,14,2012-01-14,12Jan14
5128,2012,01,15,2012-01-15,12Jan15
5129,2012,01,16,2012-01-16,12Jan16
5130,2012,01,17,2012-01-17,12Jan17
5131,2012,01,18,2012-01-18,12Jan18
5132,2012,01,19,2012-01-19,12Jan19
5133,2012,01,20,2012-01-20,12Jan20
5134,2012,01,21,2012-01-21,12Jan21
5135,2012,01,22,2012-01-22,12Jan22
5136,2012,01,23,2012-01-23,12Jan23
5137,2012,01,24,2012-01-24,12Jan24
5138,2012,01,25,2012-01-25,12Jan25
5139,2012,01,26,2012-01-26,12Jan26
5140,2012,01,27,2012-01-27,12Jan27
5141,2012,01,28,2012-01-28,12Jan28
5142,2012,01,29,2012-01-29,12Jan29
5143,2012,01,30,2012-01-30,12Jan30
5144,2012,01,31,2012-01-31,12Jan31
5145,2012,02,01,2012-02-01,12Feb01
5146,2012,02,02,2012-02-02,12Feb02
5147,2012,02,03,2012-02-03,12Feb03
5148,2012,02,04,2012-02-04,12Feb04
5149,2012,02,05,2012-02-05,12Feb05
5150,2012,02,06,2012-02-06,12Feb06
5151,2012,02,07,2012-02-07,12Feb07
5152,2012,02,08,2012-02-08,12Feb08
5153,2012,02,09,2012-02-09,12Feb09
5154,2012,02,10,2012-02-10,12Feb10
5155,2012,02,11,2012-02-11,12Feb11
5156,2012,02,12,2012-02-12,12Feb12
5157,2012,02,13,2012-02-13,12Feb13
5158,2012,02,14,2012-02-14,12Feb14
5159,2012,02,15,2012-02-15,12Feb15
5160,2012,02,16,2012-02-16,12Feb16
5161,2012,02,17,2012-02-17,12Feb17
5162,2012,02,18,2012-02-18,12Feb18
5163,2012,02,19,2012-02-19,12Feb19
5164,2012,02,20,2012-02-20,12Feb20
5165,2012,02,21,2012-02-21,12Feb21
5166,2012,02,22,2012-02-22,12Feb22
5167,2012,02,23,2012-02-23,12Feb23
5168,2012,02,24,2012-02-24,12Feb24
5169,2012,02,25,2012-02-25,12Feb25
5170,2012,02,26,2012-02-26,12Feb26
5171,2012,02,27,2012-02-27,12Feb27
5172,2012,02,28,2012-02-28,12Feb28
5173,2012,02,29,2012-02-29,12Feb29
5174,2012,03,01,2012-03-01,12Mar01
5175,2012,03,02,2012-03-02,12Mar02
5176,2012,03,03,2012-03-03,12Mar03
5177,2012,03,04,2012-03-04,12Mar04
5178,2012,03,05,2012-03-05,12Mar05
5179,2012,03,06,2012-03-06,12Mar06
5180,2012,03,07,2012-03-07,12Mar07
5181,2012,03,08,2012-03-08,12Mar08
5182,2012,03,09,2012-03-09,12Mar09
5183,2012,03,10,2012-03-10,12Mar10
5184,2012,03,11,2012-03-11,12Mar11
5185,2012,03,12,2012-03-12,12Mar12
5186,2012,03,13,2012-03-13,12Mar13
5187,2012,03,14,2012-03-14,12Mar14
5188,2012,03,15,2012-03-15,12Mar15
5189,2012,03,16,2012-03-16,12Mar16
5190,2012,03,17,2012-03-17,12Mar17
5191,2012,03,18,2012-03-18,12Mar18
5192,2012,03,19,2012-03-19,12Mar19
5193,2012,03,20,2012-03-20,12Mar20
5194,2012,03,21,2012-03-21,12Mar21
5195,2012,03,22,2012-03-22,12Mar22
5196,2012,03,23,2012-03-23,12Mar23
5197,2012,03,24,2012-03-24,12Mar24
5198,2012,03,25,2012-03-25,12Mar25
5199,2012,03,26,2012-03-26,12Mar26
5200,2012,03,27,2012-03-27,12Mar27
5201,2012,03,28,2012-03-28,12Mar28
5202,2012,03,29,2012-03-29,12Mar29
5203,2012,03,30,2012-03-30,12Mar30
5204,2012,03,31,2012-03-31,12Mar31
5205,2012,04,01,2012-04-01,12Apr01
5206,2012,04,02,2012-04-02,12Apr02
5207,2012,04,03,2012-04-03,12Apr03
5208,2012,04,04,2012-04-04,12Apr04
5209,2012,04,05,2012-04-05,12Apr05
5210,2012,04,06,2012-04-06,12Apr06
5211,2012,04,07,2012-04-07,12Apr07
5212,2012,04,08,2012-04-08,12Apr08
5213,2012,04,09,2012-04-09,12Apr09
5214,2012,04,10,2012-04-10,12Apr10
5215,2012,04,11,2012-04-11,12Apr11
5216,2012,04,12,2012-04-12,12Apr12
5217,2012,04,13,2012-04-13,12Apr13
5218,2012,04,14,2012-04-14,12Apr14
5219,2012,04,15,2012-04-15,12Apr15
5220,2012,04,16,2012-04-16,12Apr16
5221,2012,04,17,2012-04-17,12Apr17
5222,2012,04,18,2012-04-18,12Apr18
5223,2012,04,19,2012-04-19,12Apr19
5224,2012,04,20,2012-04-20,12Apr20
5225,2012,04,21,2012-04-21,12Apr21
5226,2012,04,22,2012-04-22,12Apr22
5227,2012,04,23,2012-04-23,12Apr23
5228,2012,04,24,2012-04-24,12Apr24
5229,2012,04,25,2012-04-25,12Apr25
5230,2012,04,26,2012-04-26,12Apr26
5231,2012,04,27,2012-04-27,12Apr27
5232,2012,04,28,2012-04-28,12Apr28
5233,2012,04,29,2012-04-29,12Apr29
5234,2012,04,30,2012-04-30,12Apr30
5235,2012,05,01,2012-05-01,12May01
5236,2012,05,02,2012-05-02,12May02
5237,2012,05,03,2012-05-03,12May03
5238,2012,05,04,2012-05-04,12May04
5239,2012,05,05,2012-05-05,12May05
5240,2012,05,06,2012-05-06,12May06
5241,2012,05,07,2012-05-07,12May07
5242,2012,05,08,2012-05-08,12May08
5243,2012,05,09,2012-05-09,12May09
5244,2012,05,10,2012-05-10,12May10
5245,2012,05,11,2012-05-11,12May11
5246,2012,05,12,2012-05-12,12May12
5247,2012,05,13,2012-05-13,12May13
5248,2012,05,14,2012-05-14,12May14
5249,2012,05,15,2012-05-15,12May15
5250,2012,05,16,2012-05-16,12May16
5251,2012,05,17,2012-05-17,12May17
5252,2012,05,18,2012-05-18,12May18
5253,2012,05,19,2012-05-19,12May19
5254,2012,05,20,2012-05-20,12May20
5255,2012,05,21,2012-05-21,12May21
5256,2012,05,22,2012-05-22,12May22
5257,2012,05,23,2012-05-23,12May23
5258,2012,05,24,2012-05-24,12May24
5259,2012,05,25,2012-05-25,12May25
5260,2012,05,26,2012-05-26,12May26
5261,2012,05,27,2012-05-27,12May27
5262,2012,05,28,2012-05-28,12May28
5263,2012,05,29,2012-05-29,12May29
5264,2012,05,30,2012-05-30,12May30
5265,2012,05,31,2012-05-31,12May31
5266,2012,06,01,2012-06-01,12Jun01
5267,2012,06,02,2012-06-02,12Jun02
5268,2012,06,03,2012-06-03,12Jun03
5269,2012,06,04,2012-06-04,12Jun04
5270,2012,06,05,2012-06-05,12Jun05
5271,2012,06,06,2012-06-06,12Jun06
5272,2012,06,07,2012-06-07,12Jun07
5273,2012,06,08,2012-06-08,12Jun08
5274,2012,06,09,2012-06-09,12Jun09
5275,2012,06,10,2012-06-10,12Jun10
5276,2012,06,11,2012-06-11,12Jun11
5277,2012,06,12,2012-06-12,12Jun12
5278,2012,06,13,2012-06-13,12Jun13
5279,2012,06,14,2012-06-14,12Jun14
5280,2012,06,15,2012-06-15,12Jun15
5281,2012,06,16,2012-06-16,12Jun16
5282,2012,06,17,2012-06-17,12Jun17
5283,2012,06,18,2012-06-18,12Jun18
5284,2012,06,19,2012-06-19,12Jun19
5285,2012,06,20,2012-06-20,12Jun20
5286,2012,06,21,2012-06-21,12Jun21
5287,2012,06,22,2012-06-22,12Jun22
5288,2012,06,23,2012-06-23,12Jun23
5289,2012,06,24,2012-06-24,12Jun24
5290,2012,06,25,2012-06-25,12Jun25
5291,2012,06,26,2012-06-26,12Jun26
5292,2012,06,27,2012-06-27,12Jun27
5293,2012,06,28,2012-06-28,12Jun28
5294,2012,06,29,2012-06-29,12Jun29
5295,2012,06,30,2012-06-30,12Jun30
5296,2012,07,01,2012-07-01,12Jul01
5297,2012,07,02,2012-07-02,12Jul02
5298,2012,07,03,2012-07-03,12Jul03
5299,2012,07,04,2012-07-04,12Jul04
5300,2012,07,05,2012-07-05,12Jul05
5301,2012,07,06,2012-07-06,12Jul06
5302,2012,07,07,2012-07-07,12Jul07
5303,2012,07,08,2012-07-08,12Jul08
5304,2012,07,09,2012-07-09,12Jul09
5305,2012,07,10,2012-07-10,12Jul10
5306,2012,07,11,2012-07-11,12Jul11
5307,2012,07,12,2012-07-12,12Jul12
5308,2012,07,13,2012-07-13,12Jul13
5309,2012,07,14,2012-07-14,12Jul14
5310,2012,07,15,2012-07-15,12Jul15
5311,2012,07,16,2012-07-16,12Jul16
5312,2012,07,17,2012-07-17,12Jul17
5313,2012,07,18,2012-07-18,12Jul18
5314,2012,07,19,2012-07-19,12Jul19
5315,2012,07,20,2012-07-20,12Jul20
5316,2012,07,21,2012-07-21,12Jul21
5317,2012,07,22,2012-07-22,12Jul22
5318,2012,07,23,2012-07-23,12Jul23
5319,2012,07,24,2012-07-24,12Jul24
5320,2012,07,25,2012-07-25,12Jul25
5321,2012,07,26,2012-07-26,12Jul26
5322,2012,07,27,2012-07-27,12Jul27
5323,2012,07,28,2012-07-28,12Jul28
5324,2012,07,29,2012-07-29,12Jul29
5325,2012,07,30,2012-07-30,12Jul30
5326,2012,07,31,2012-07-31,12Jul31
5327,2012,08,01,2012-08-01,12Aug01
5328,2012,08,02,2012-08-02,12Aug02
5329,2012,08,03,2012-08-03,12Aug03
5330,2012,08,04,2012-08-04,12Aug04
5331,2012,08,05,2012-08-05,12Aug05
5332,2012,08,06,2012-08-06,12Aug06
5333,2012,08,07,2012-08-07,12Aug07
5334,2012,08,08,2012-08-08,12Aug08
5335,2012,08,09,2012-08-09,12Aug09
5336,2012,08,10,2012-08-10,12Aug10
5337,2012,08,11,2012-08-11,12Aug11
5338,2012,08,12,2012-08-12,12Aug12
5339,2012,08,13,2012-08-13,12Aug13
5340,2012,08,14,2012-08-14,12Aug14
5341,2012,08,15,2012-08-15,12Aug15
5342,2012,08,16,2012-08-16,12Aug16
5343,2012,08,17,2012-08-17,12Aug17
5344,2012,08,18,2012-08-18,12Aug18
5345,2012,08,19,2012-08-19,12Aug19
5346,2012,08,20,2012-08-20,12Aug20
5347,2012,08,21,2012-08-21,12Aug21
5348,2012,08,22,2012-08-22,12Aug22
5349,2012,08,23,2012-08-23,12Aug23
5350,2012,08,24,2012-08-24,12Aug24
5351,2012,08,25,2012-08-25,12Aug25
5352,2012,08,26,2012-08-26,12Aug26
5353,2012,08,27,2012-08-27,12Aug27
5354,2012,08,28,2012-08-28,12Aug28
5355,2012,08,29,2012-08-29,12Aug29
5356,2012,08,30,2012-08-30,12Aug30
5357,2012,08,31,2012-08-31,12Aug31
5358,2012,09,01,2012-09-01,12Sep01
5359,2012,09,02,2012-09-02,12Sep02
5360,2012,09,03,2012-09-03,12Sep03
5361,2012,09,04,2012-09-04,12Sep04
5362,2012,09,05,2012-09-05,12Sep05
5363,2012,09,06,2012-09-06,12Sep06
5364,2012,09,07,2012-09-07,12Sep07
5365,2012,09,08,2012-09-08,12Sep08
5366,2012,09,09,2012-09-09,12Sep09
5367,2012,09,10,2012-09-10,12Sep10
5368,2012,09,11,2012-09-11,12Sep11
5369,2012,09,12,2012-09-12,12Sep12
5370,2012,09,13,2012-09-13,12Sep13
5371,2012,09,14,2012-09-14,12Sep14
5372,2012,09,15,2012-09-15,12Sep15
5373,2012,09,16,2012-09-16,12Sep16
5374,2012,09,17,2012-09-17,12Sep17
5375,2012,09,18,2012-09-18,12Sep18
5376,2012,09,19,2012-09-19,12Sep19
5377,2012,09,20,2012-09-20,12Sep20
5378,2012,09,21,2012-09-21,12Sep21
5379,2012,09,22,2012-09-22,12Sep22
5380,2012,09,23,2012-09-23,12Sep23
5381,2012,09,24,2012-09-24,12Sep24
5382,2012,09,25,2012-09-25,12Sep25
5383,2012,09,26,2012-09-26,12Sep26
5384,2012,09,27,2012-09-27,12Sep27
5385,2012,09,28,2012-09-28,12Sep28
5386,2012,09,29,2012-09-29,12Sep29
5387,2012,09,30,2012-09-30,12Sep30
5388,2012,10,01,2012-10-01,12Oct01
5389,2012,10,02,2012-10-02,12Oct02
5390,2012,10,03,2012-10-03,12Oct03
5391,2012,10,04,2012-10-04,12Oct04
5392,2012,10,05,2012-10-05,12Oct05
5393,2012,10,06,2012-10-06,12Oct06
5394,2012,10,07,2012-10-07,12Oct07
5395,2012,10,08,2012-10-08,12Oct08
5396,2012,10,09,2012-10-09,12Oct09
5397,2012,10,10,2012-10-10,12Oct10
5398,2012,10,11,2012-10-11,12Oct11
5399,2012,10,12,2012-10-12,12Oct12
5400,2012,10,13,2012-10-13,12Oct13
5401,2012,10,14,2012-10-14,12Oct14
5402,2012,10,15,2012-10-15,12Oct15
5403,2012,10,16,2012-10-16,12Oct16
5404,2012,10,17,2012-10-17,12Oct17
5405,2012,10,18,2012-10-18,12Oct18
5406,2012,10,19,2012-10-19,12Oct19
5407,2012,10,20,2012-10-20,12Oct20
5408,2012,10,21,2012-10-21,12Oct21
5409,2012,10,22,2012-10-22,12Oct22
5410,2012,10,23,2012-10-23,12Oct23
5411,2012,10,24,2012-10-24,12Oct24
5412,2012,10,25,2012-10-25,12Oct25
5413,2012,10,26,2012-10-26,12Oct26
5414,2012,10,27,2012-10-27,12Oct27
5415,2012,10,28,2012-10-28,12Oct28
5416,2012,10,29,2012-10-29,12Oct29
5417,2012,10,30,2012-10-30,12Oct30
5418,2012,10,31,2012-10-31,12Oct31
5419,2012,11,01,2012-11-01,12Nov01
5420,2012,11,02,2012-11-02,12Nov02
5421,2012,11,03,2012-11-03,12Nov03
5422,2012,11,04,2012-11-04,12Nov04
5423,2012,11,05,2012-11-05,12Nov05
5424,2012,11,06,2012-11-06,12Nov06
5425,2012,11,07,2012-11-07,12Nov07
5426,2012,11,08,2012-11-08,12Nov08
5427,2012,11,09,2012-11-09,12Nov09
5428,2012,11,10,2012-11-10,12Nov10
5429,2012,11,11,2012-11-11,12Nov11
5430,2012,11,12,2012-11-12,12Nov12
5431,2012,11,13,2012-11-13,12Nov13
5432,2012,11,14,2012-11-14,12Nov14
5433,2012,11,15,2012-11-15,12Nov15
5434,2012,11,16,2012-11-16,12Nov16
5435,2012,11,17,2012-11-17,12Nov17
5436,2012,11,18,2012-11-18,12Nov18
5437,2012,11,19,2012-11-19,12Nov19
5438,2012,11,20,2012-11-20,12Nov20
5439,2012,11,21,2012-11-21,12Nov21
5440,2012,11,22,2012-11-22,12Nov22
5441,2012,11,23,2012-11-23,12Nov23
5442,2012,11,24,2012-11-24,12Nov24
5443,2012,11,25,2012-11-25,12Nov25
5444,2012,11,26,2012-11-26,12Nov26
5445,2012,11,27,2012-11-27,12Nov27
5446,2012,11,28,2012-11-28,12Nov28
5447,2012,11,29,2012-11-29,12Nov29
5448,2012,11,30,2012-11-30,12Nov30
5449,2012,12,01,2012-12-01,12Dec01
5450,2012,12,02,2012-12-02,12Dec02
5451,2012,12,03,2012-12-03,12Dec03
5452,2012,12,04,2012-12-04,12Dec04
5453,2012,12,05,2012-12-05,12Dec05
5454,2012,12,06,2012-12-06,12Dec06
5455,2012,12,07,2012-12-07,12Dec07
5456,2012,12,08,2012-12-08,12Dec08
5457,2012,12,09,2012-12-09,12Dec09
5458,2012,12,10,2012-12-10,12Dec10
5459,2012,12,11,2012-12-11,12Dec11
5460,2012,12,12,2012-12-12,12Dec12
5461,2012,12,13,2012-12-13,12Dec13
5462,2012,12,14,2012-12-14,12Dec14
5463,2012,12,15,2012-12-15,12Dec15
5464,2012,12,16,2012-12-16,12Dec16
5465,2012,12,17,2012-12-17,12Dec17
5466,2012,12,18,2012-12-18,12Dec18
5467,2012,12,19,2012-12-19,12Dec19
5468,2012,12,20,2012-12-20,12Dec20
5469,2012,12,21,2012-12-21,12Dec21
5470,2012,12,22,2012-12-22,12Dec22
5471,2012,12,23,2012-12-23,12Dec23
5472,2012,12,24,2012-12-24,12Dec24
5473,2012,12,25,2012-12-25,12Dec25
5474,2012,12,26,2012-12-26,12Dec26
5475,2012,12,27,2012-12-27,12Dec27
5476,2012,12,28,2012-12-28,12Dec28
5477,2012,12,29,2012-12-29,12Dec29
5478,2012,12,30,2012-12-30,12Dec30
5479,2012,12,31,2012-12-31,12Dec31
5480,2013,01,01,2013-01-01,13Jan01
5481,2013,01,02,2013-01-02,13Jan02
5482,2013,01,03,2013-01-03,13Jan03
5483,2013,01,04,2013-01-04,13Jan04
5484,2013,01,05,2013-01-05,13Jan05
5485,2013,01,06,2013-01-06,13Jan06
5486,2013,01,07,2013-01-07,13Jan07
5487,2013,01,08,2013-01-08,13Jan08
5488,2013,01,09,2013-01-09,13Jan09
5489,2013,01,10,2013-01-10,13Jan10
5490,2013,01,11,2013-01-11,13Jan11
5491,2013,01,12,2013-01-12,13Jan12
